E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_02, cm2	Sigma_10, cm2	Sigma_11, cm2	Sigma_12, cm2	Sigma_20, cm2	Sigma_21, cm2	Sigma_22, cm2	
9.430219e+04	4.429751e-14	5.056536e-18	0.000000e+00	2.750076e-18	6.165955e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.433001e+04	4.387412e-14	5.150858e-18	0.000000e+00	2.853780e-18	6.385287e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.435784e+04	4.229464e-14	6.457417e-18	0.000000e+00	3.640496e-18	6.081995e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.438566e+04	4.349370e-14	6.215334e-18	0.000000e+00	3.561910e-18	6.057378e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.439029e+04	4.209097e-14	5.494785e-18	0.000000e+00	3.157293e-18	6.378765e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.441812e+04	4.227459e-14	6.217444e-18	0.000000e+00	3.627634e-18	6.354457e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.444594e+04	4.450956e-14	7.082167e-18	0.000000e+00	4.192370e-18	6.159361e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.445057e+04	4.137776e-14	7.380939e-18	0.000000e+00	4.379441e-18	6.161757e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.447840e+04	4.393529e-14	8.013171e-18	0.000000e+00	4.819527e-18	6.417975e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.448303e+04	4.252515e-14	8.543618e-18	0.000000e+00	5.149840e-18	6.075104e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.451086e+04	4.567514e-14	8.096009e-18	0.000000e+00	4.942684e-18	6.258130e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.451549e+04	4.505366e-14	9.889708e-18	0.000000e+00	6.050218e-18	6.351716e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.454795e+04	4.466265e-14	9.040425e-18	0.000000e+00	5.608401e-18	5.716566e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.458041e+04	4.413040e-14	1.486205e-17	0.000000e+00	9.342231e-18	6.475925e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.458505e+04	4.478812e-14	1.843824e-17	0.000000e+00	1.161135e-17	6.047066e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.461287e+04	4.440869e-14	2.105724e-17	0.000000e+00	1.340240e-17	6.306995e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.461751e+04	4.475004e-14	2.140764e-17	0.000000e+00	1.364894e-17	6.428221e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.464997e+04	4.240918e-14	2.557548e-17	0.000000e+00	1.649820e-17	6.440770e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.465460e+04	4.379876e-14	3.360932e-17	0.000000e+00	2.171585e-17	6.205553e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.468706e+04	4.278198e-14	4.045037e-17	0.000000e+00	2.642563e-17	6.689049e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.469170e+04	4.421819e-14	4.230467e-17	0.000000e+00	2.767928e-17	6.298334e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.472416e+04	4.360593e-14	3.656591e-17	0.000000e+00	2.417447e-17	6.422579e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.472879e+04	4.426164e-14	4.480359e-17	0.000000e+00	2.966334e-17	6.255331e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.476125e+04	4.572806e-14	5.712187e-17	0.000000e+00	3.819223e-17	6.554602e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.476589e+04	4.653050e-14	5.517310e-17	0.000000e+00	3.693963e-17	6.440076e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.480299e+04	4.515068e-14	7.196802e-17	0.000000e+00	4.869707e-17	6.436182e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.480762e+04	4.406479e-14	6.541375e-17	0.000000e+00	4.431899e-17	6.659581e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.484008e+04	4.430230e-14	8.747108e-17	0.000000e+00	5.978421e-17	6.437679e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.484472e+04	4.431811e-14	9.114714e-17	0.000000e+00	6.237263e-17	6.272438e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.488182e+04	4.349437e-14	8.227878e-17	0.000000e+00	5.683951e-17	6.438771e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.488645e+04	4.485749e-14	8.983411e-17	0.000000e+00	6.213025e-17	6.249564e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.492355e+04	4.390345e-14	9.175522e-17	0.000000e+00	6.402912e-17	6.417293e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.492819e+04	4.468010e-14	1.056267e-16	0.000000e+00	7.378916e-17	6.364483e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
9.496528e+04	3.974840e-14	9.637595e-17	0.000000e+00	6.789915e-17	6.597737e-14	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
