3.992138e+02	1.823090e-14	3.992138e+02	1.887502e-14	3.992138e+02	1.909255e-14	3.992138e+02	1.886317e-14	3.992138e+02	1.921572e-14	3.992138e+02	1.866172e-14	3.992138e+02	2.028961e-14	3.992138e+02	2.006448e-14
4.180281e+02	1.818574e-14	4.180281e+02	1.882807e-14	4.180281e+02	1.904426e-14	4.180281e+02	1.881579e-14	4.180281e+02	1.916543e-14	4.180281e+02	1.861539e-14	4.180281e+02	2.023404e-14	4.180281e+02	2.000753e-14
4.377292e+02	1.813237e-14	4.377292e+02	1.877547e-14	4.377292e+02	1.899113e-14	4.377292e+02	1.876282e-14	4.377292e+02	1.911228e-14	4.377292e+02	1.856390e-14	4.377292e+02	2.017362e-14	4.377292e+02	1.994756e-14
4.583587e+02	1.808329e-14	4.583587e+02	1.872652e-14	4.583587e+02	1.894135e-14	4.583587e+02	1.871215e-14	4.583587e+02	1.906059e-14	4.583587e+02	1.851474e-14	4.583587e+02	2.011686e-14	4.583587e+02	1.988960e-14
4.799605e+02	1.802795e-14	4.799605e+02	1.867219e-14	4.799605e+02	1.888654e-14	4.799605e+02	1.865605e-14	4.799605e+02	1.900556e-14	4.799605e+02	1.846065e-14	4.799605e+02	2.005554e-14	4.799605e+02	1.982803e-14
5.025803e+02	1.797749e-14	5.025803e+02	1.862048e-14	5.025803e+02	1.883527e-14	5.025803e+02	1.860279e-14	5.025803e+02	1.895192e-14	5.025803e+02	1.840905e-14	5.025803e+02	1.999607e-14	5.025803e+02	1.976914e-14
5.262662e+02	1.792866e-14	5.262662e+02	1.856871e-14	5.262662e+02	1.878228e-14	5.262662e+02	1.854907e-14	5.262662e+02	1.889729e-14	5.262662e+02	1.835711e-14	5.262662e+02	1.993643e-14	5.262662e+02	1.970836e-14
5.510684e+02	1.787555e-14	5.510684e+02	1.851307e-14	5.510684e+02	1.872589e-14	5.510684e+02	1.849302e-14	5.510684e+02	1.884061e-14	5.510684e+02	1.830305e-14	5.510684e+02	1.987245e-14	5.510684e+02	1.964588e-14
5.770394e+02	1.782623e-14	5.770394e+02	1.846071e-14	5.770394e+02	1.867314e-14	5.770394e+02	1.844070e-14	5.770394e+02	1.878564e-14	5.770394e+02	1.825217e-14	5.770394e+02	1.981060e-14	5.770394e+02	1.958489e-14
6.042345e+02	1.777604e-14	6.042345e+02	1.840806e-14	6.042345e+02	1.861963e-14	6.042345e+02	1.838775e-14	6.042345e+02	1.873041e-14	6.042345e+02	1.820072e-14	6.042345e+02	1.974810e-14	6.042345e+02	1.952271e-14
6.327112e+02	1.772444e-14	6.327112e+02	1.835486e-14	6.327112e+02	1.856560e-14	6.327112e+02	1.833347e-14	6.327112e+02	1.867478e-14	6.327112e+02	1.814821e-14	6.327112e+02	1.968528e-14	6.327112e+02	1.946026e-14
6.625299e+02	1.766857e-14	6.625299e+02	1.829894e-14	6.625299e+02	1.850802e-14	6.625299e+02	1.827511e-14	6.625299e+02	1.861745e-14	6.625299e+02	1.809245e-14	6.625299e+02	1.962114e-14	6.625299e+02	1.939564e-14
6.937540e+02	1.761528e-14	6.937540e+02	1.824406e-14	6.937540e+02	1.845242e-14	6.937540e+02	1.821879e-14	6.937540e+02	1.856040e-14	6.937540e+02	1.803814e-14	6.937540e+02	1.955783e-14	6.937540e+02	1.933196e-14
7.264496e+02	1.756231e-14	7.264496e+02	1.818849e-14	7.264496e+02	1.839635e-14	7.264496e+02	1.816217e-14	7.264496e+02	1.850274e-14	7.264496e+02	1.798333e-14	7.264496e+02	1.949380e-14	7.264496e+02	1.926780e-14
7.606861e+02	1.750948e-14	7.606861e+02	1.813265e-14	7.606861e+02	1.833977e-14	7.606861e+02	1.810554e-14	7.606861e+02	1.844456e-14	7.606861e+02	1.792820e-14	7.606861e+02	1.942927e-14	7.606861e+02	1.920346e-14
7.965362e+02	1.745585e-14	7.965362e+02	1.807664e-14	7.965362e+02	1.828280e-14	7.965362e+02	1.804899e-14	7.965362e+02	1.838588e-14	7.965362e+02	1.787342e-14	7.965362e+02	1.936377e-14	7.965362e+02	1.913870e-14
8.340758e+02	1.740260e-14	8.340758e+02	1.802167e-14	8.340758e+02	1.822632e-14	8.340758e+02	1.799385e-14	8.340758e+02	1.832873e-14	8.340758e+02	1.782017e-14	8.340758e+02	1.930078e-14	8.340758e+02	1.907434e-14
8.733845e+02	1.734737e-14	8.733845e+02	1.796489e-14	8.733845e+02	1.816879e-14	8.733845e+02	1.793507e-14	8.733845e+02	1.826957e-14	8.733845e+02	1.776370e-14	8.733845e+02	1.923519e-14	8.733845e+02	1.900786e-14
9.145459e+02	1.729196e-14	9.145459e+02	1.790741e-14	9.145459e+02	1.811066e-14	9.145459e+02	1.787537e-14	9.145459e+02	1.820959e-14	9.145459e+02	1.770590e-14	9.145459e+02	1.916790e-14	9.145459e+02	1.894197e-14
9.576471e+02	1.723621e-14	9.576471e+02	1.784848e-14	9.576471e+02	1.805204e-14	9.576471e+02	1.781632e-14	9.576471e+02	1.814861e-14	9.576471e+02	1.764887e-14	9.576471e+02	1.910057e-14	9.576471e+02	1.887594e-14
