5.025803e+02	1.797785e-14	5.025803e+02	1.797785e-14	5.025803e+02	1.862088e-14	5.025803e+02	1.861967e-14	5.025803e+02	1.883472e-14
5.262662e+02	1.792815e-14	5.262662e+02	1.792815e-14	5.262662e+02	1.856821e-14	5.262662e+02	1.856703e-14	5.262662e+02	1.878247e-14
5.510684e+02	1.787586e-14	5.510684e+02	1.787586e-14	5.510684e+02	1.851344e-14	5.510684e+02	1.851226e-14	5.510684e+02	1.872599e-14
5.770394e+02	1.782666e-14	5.770394e+02	1.782666e-14	5.770394e+02	1.846109e-14	5.770394e+02	1.845991e-14	5.770394e+02	1.867268e-14
6.042345e+02	1.777622e-14	6.042345e+02	1.777622e-14	6.042345e+02	1.840838e-14	6.042345e+02	1.840720e-14	6.042345e+02	1.861888e-14
6.327112e+02	1.772420e-14	6.327112e+02	1.772420e-14	6.327112e+02	1.835504e-14	6.327112e+02	1.835388e-14	6.327112e+02	1.856513e-14
6.625299e+02	1.766854e-14	6.625299e+02	1.766854e-14	6.625299e+02	1.829863e-14	6.625299e+02	1.829749e-14	6.625299e+02	1.850845e-14
6.937540e+02	1.761535e-14	6.937540e+02	1.761535e-14	6.937540e+02	1.824366e-14	6.937540e+02	1.824258e-14	6.937540e+02	1.845280e-14
7.264496e+02	1.756235e-14	7.264496e+02	1.756235e-14	7.264496e+02	1.818797e-14	7.264496e+02	1.818697e-14	7.264496e+02	1.839655e-14
7.606861e+02	1.750919e-14	7.606861e+02	1.750919e-14	7.606861e+02	1.813195e-14	7.606861e+02	1.813102e-14	7.606861e+02	1.833992e-14
7.965362e+02	1.745521e-14	7.965362e+02	1.745521e-14	7.965362e+02	1.807625e-14	7.965362e+02	1.807538e-14	7.965362e+02	1.828291e-14
8.340758e+02	1.740314e-14	8.340758e+02	1.740314e-14	8.340758e+02	1.802200e-14	8.340758e+02	1.802114e-14	8.340758e+02	1.822666e-14
8.733845e+02	1.734775e-14	8.733845e+02	1.734775e-14	8.733845e+02	1.796487e-14	8.733845e+02	1.796400e-14	8.733845e+02	1.816903e-14
9.145459e+02	1.729173e-14	9.145459e+02	1.729173e-14	9.145459e+02	1.790653e-14	9.145459e+02	1.790563e-14	9.145459e+02	1.811081e-14
9.576471e+02	1.723575e-14	9.576471e+02	1.723575e-14	9.576471e+02	1.784880e-14	9.576471e+02	1.784791e-14	9.576471e+02	1.805110e-14
1.002780e+03	1.717999e-14	1.002780e+03	1.717999e-14	1.002780e+03	1.779077e-14	1.002780e+03	1.778991e-14	1.002780e+03	1.799241e-14
