E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_10, cm2	Sigma_11, cm2	
9.3093797933e+04	3.6808954760e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3093901429e+04	3.6404619321e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3094006124e+04	3.6000720244e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3094112031e+04	3.5597733009e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3094219165e+04	3.5196061119e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3094327539e+04	3.4796035935e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3094437168e+04	3.4397917566e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3094548066e+04	3.4001896705e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3094660249e+04	3.3608097281e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3094773730e+04	3.3216579881e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3094888526e+04	3.2827345855e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3095004651e+04	3.2440342124e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3095122120e+04	3.2055466721e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3095240950e+04	3.1672575137e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3095361156e+04	3.6151764489e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3095482753e+04	3.5772876143e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3095605759e+04	3.5394597240e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
