E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_10, cm2	Sigma_11, cm2	
9.522481e+04	2.514829e-14	4.129296e-20	1.583193e-20	2.958163e-14
9.525375e+04	2.522327e-14	5.047037e-20	1.976586e-20	2.953299e-14
9.527465e+04	2.522417e-14	5.727157e-20	2.276204e-20	2.950108e-14
9.530427e+04	2.517732e-14	6.549062e-20	2.655520e-20	2.945505e-14
9.532566e+04	2.517740e-14	7.003184e-20	2.879403e-20	2.942460e-14
9.535596e+04	2.512992e-14	7.517619e-20	3.149987e-20	2.938148e-14
9.537785e+04	2.524339e-14	7.834587e-20	3.326253e-20	2.935267e-14
9.540887e+04	2.508097e-14	8.278568e-20	3.578318e-20	2.931233e-14
9.543126e+04	2.507873e-14	8.637458e-20	3.780258e-20	2.928472e-14
9.546300e+04	2.514236e-14	9.185943e-20	4.089238e-20	2.924626e-14
9.548592e+04	2.513858e-14	9.584987e-20	4.317645e-20	2.921970e-14
9.551839e+04	2.508797e-14	1.015976e-19	4.651059e-20	2.918338e-14
9.554185e+04	2.508329e-14	1.055943e-19	4.888681e-20	2.915841e-14
9.557508e+04	2.514107e-14	1.099604e-19	5.169618e-20	2.912414e-14
9.559908e+04	2.502487e-14	1.120493e-19	5.324498e-20	2.910014e-14
9.563308e+04	2.508167e-14	1.137689e-19	5.485884e-20	2.906625e-14
9.565764e+04	2.507399e-14	1.144014e-19	5.572935e-20	2.904378e-14
9.569244e+04	2.501867e-14	1.144406e-19	5.653165e-20	2.901287e-14
9.571757e+04	2.500970e-14	1.142090e-19	5.696891e-20	2.899100e-14
9.575317e+04	2.506187e-14	1.141517e-19	5.770376e-20	2.896005e-14
9.577889e+04	2.505169e-14	1.144917e-19	5.841607e-20	2.893937e-14
9.581533e+04	2.499298e-14	1.158268e-19	5.985427e-20	2.891053e-14
9.584164e+04	2.498174e-14	1.178252e-19	6.143053e-20	2.889079e-14
9.587893e+04	2.502908e-14	1.223747e-19	6.458405e-20	2.886237e-14
9.590586e+04	2.491019e-14	1.269442e-19	6.756792e-20	2.884330e-14
9.594401e+04	2.495559e-14	1.350848e-19	7.274401e-20	2.881645e-14
9.597157e+04	2.494214e-14	1.421126e-19	7.715461e-20	2.879850e-14
