E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_10, cm2	Sigma_11, cm2	
9.448521e+04	4.806922e-14	2.454406e-21	1.417443e-22	8.323539e-13
9.451783e+04	4.821935e-14	2.845583e-21	2.253678e-22	6.088367e-13
9.455121e+04	4.835363e-14	5.676883e-21	5.685916e-22	4.827681e-13
9.458536e+04	4.847235e-14	3.186462e-21	3.844212e-22	4.017866e-13
9.462032e+04	4.857579e-14	2.571488e-21	3.617020e-22	3.453452e-13
9.465608e+04	4.806530e-14	3.479419e-21	5.574712e-22	2.999963e-13
9.469268e+04	4.873798e-14	1.515412e-20	2.717670e-21	2.717701e-13
9.473013e+04	4.821118e-14	2.695454e-21	5.337429e-22	2.434712e-13
9.476845e+04	4.884256e-14	2.653764e-21	5.739331e-22	2.258392e-13
9.480767e+04	4.830068e-14	5.183354e-21	1.213481e-21	2.063151e-13
9.484780e+04	4.832503e-14	2.982858e-21	7.503229e-22	1.921129e-13
9.488886e+04	4.833615e-14	3.701924e-21	9.942698e-22	1.799680e-13
9.493088e+04	4.833436e-14	3.717509e-21	1.060349e-21	1.694569e-13
9.497388e+04	4.831994e-14	3.170249e-21	9.558337e-22	1.602646e-13
9.501788e+04	4.883429e-14	3.040293e-21	9.649918e-22	1.538568e-13
9.506291e+04	4.825441e-14	3.019037e-21	1.005155e-21	1.449348e-13
9.510898e+04	4.873214e-14	2.939559e-21	1.023328e-21	1.399855e-13
9.515613e+04	4.814191e-14	2.940827e-21	1.067407e-21	1.326364e-13
9.520438e+04	4.858426e-14	2.821444e-21	1.064989e-21	1.287129e-13
9.525375e+04	4.849390e-14	2.625155e-21	1.028097e-21	1.238249e-13
9.530427e+04	4.839298e-14	2.569587e-21	1.041919e-21	1.193471e-13
9.535596e+04	4.828179e-14	1.422317e-20	5.959705e-21	1.152272e-13
9.540887e+04	4.816061e-14	2.906910e-21	1.256479e-21	1.114213e-13
9.546300e+04	4.851612e-14	3.209682e-21	1.428831e-21	1.089852e-13
9.551839e+04	4.836954e-14	3.310216e-21	1.515391e-21	1.056583e-13
9.557508e+04	4.869005e-14	3.347991e-21	1.574006e-21	1.035662e-13
9.563308e+04	4.851928e-14	3.320040e-21	1.600909e-21	1.006216e-13
9.569244e+04	4.833999e-14	3.350531e-21	1.655103e-21	9.785773e-14
9.575317e+04	4.861214e-14	3.785811e-21	1.913730e-21	9.616633e-14
9.581533e+04	4.841045e-14	5.013066e-21	2.590536e-21	9.368129e-14
