E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_10, cm2	Sigma_11, cm2	
9.5576751191e+04	2.5203606283e-14	4.8930134581e-21	1.1812831745e-21	2.9835406517e-14
9.5598349229e+04	2.5192882621e-14	5.0559623155e-21	1.2625002101e-21	2.9769642942e-14
9.5622322793e+04	2.5294036731e-14	5.2740157648e-21	1.3643338656e-21	2.9705340972e-14
9.5644423914e+04	2.5282082589e-14	5.8922454557e-21	1.5719569275e-21	2.9645938580e-14
9.5668955895e+04	2.5130445455e-14	6.1715496661e-21	1.7006571586e-21	2.9586582294e-14
9.5691571817e+04	2.5117331043e-14	6.0864295450e-21	1.7253448515e-21	2.9532589040e-14
9.5716675221e+04	2.5214275515e-14	6.1975092267e-21	1.8100086960e-21	2.9477038016e-14
9.5739817935e+04	2.5199072500e-14	7.2540135212e-21	2.1746384576e-21	2.9426879263e-14
9.5765506073e+04	2.5170205216e-14	8.5105949609e-21	2.6227017860e-21	2.9374533502e-14
9.5789187850e+04	2.5154413842e-14	1.0249873675e-20	3.2361212038e-21	2.9328485786e-14
9.5815474341e+04	2.5124411831e-14	1.4627816308e-20	4.7381987350e-21	2.9279797604e-14
9.5839707738e+04	2.5107519963e-14	2.0802135766e-20	6.8917284070e-21	2.9237896466e-14
9.5866606520e+04	2.5077057181e-14	2.6475875473e-20	8.9834380179e-21	2.9192400432e-14
9.5891404385e+04	2.5059010853e-14	3.0441478120e-20	1.0548598340e-20	2.9153700506e-14
9.5918929720e+04	2.5143268455e-14	3.4894786103e-20	1.2364819884e-20	2.9110725102e-14
9.5944305202e+04	2.5009151617e-14	3.8423819276e-20	1.3886198359e-20	2.9074880201e-14
9.5972471685e+04	2.5090646454e-14	4.0336081364e-20	1.4885734580e-20	2.9034509323e-14
9.5998438238e+04	2.5070442901e-14	4.0688675243e-20	1.5296174610e-20	2.9001253255e-14
9.6027260802e+04	2.5036417600e-14	4.0608341387e-20	1.5569441054e-20	2.8963009306e-14
9.6053832193e+04	2.5014825643e-14	4.1041406461e-20	1.6011792171e-20	2.8931359155e-14
9.6083326121e+04	2.5090836518e-14	4.3571322435e-20	1.7317004424e-20	2.8894763999e-14
9.6110516440e+04	2.5067798834e-14	4.8581953065e-20	1.9628064949e-20	2.8864699378e-14
9.6140697369e+04	2.4919623351e-14	5.6816565913e-20	2.3360491556e-20	2.8830539311e-14
9.6168521032e+04	2.5007294254e-14	6.7218860338e-20	2.8069644572e-20	2.8802253094e-14
9.6199404966e+04	2.4968817178e-14	8.1392334716e-20	3.4555934727e-20	2.8770254923e-14
9.6227876725e+04	2.4943110774e-14	9.4810140996e-20	4.0848305430e-20	2.8742874259e-14
9.6259480038e+04	2.4902940663e-14	1.0837829855e-19	4.7432702522e-20	2.8713026048e-14
9.6288614989e+04	2.4986085784e-14	1.1931683805e-19	5.2952669507e-20	2.8687208217e-14
9.6320954438e+04	2.4944978102e-14	1.2943677997e-19	5.8305978797e-20	2.8659899309e-14
9.6350768030e+04	2.4916140814e-14	1.3664710026e-19	6.2373864971e-20	2.8633576080e-14
9.6383860761e+04	2.4982084922e-14	1.4295421794e-19	6.6183257480e-20	2.8606989983e-14
9.6414368801e+04	2.4952077544e-14	1.4789054819e-19	6.9335818138e-20	2.8583129627e-14
9.6448232361e+04	2.4908091505e-14	1.5255698072e-19	7.2493939124e-20	2.8558178707e-14
9.6479451024e+04	2.4877425322e-14	1.5665497215e-19	7.5338953742e-20	2.8534405519e-14
9.6514103367e+04	2.4938228486e-14	1.6112237022e-19	7.8488928436e-20	2.8510122257e-14
9.6546049206e+04	2.4802433139e-14	1.6538574618e-19	8.1491920596e-20	2.8488484294e-14
9.6581508707e+04	2.4860626010e-14	1.7038800655e-19	8.4991712903e-20	2.8464820390e-14
9.6614198660e+04	2.4930703191e-14	1.7590295647e-19	8.8705250269e-20	2.8443762484e-14
9.6650484118e+04	2.4783561513e-14	1.8473911226e-19	9.4257807967e-20	2.8420645614e-14
9.6683935518e+04	2.4850567601e-14	1.9821146449e-19	1.0219168769e-19	2.8401051839e-14
9.6721066174e+04	2.4804567046e-14	2.2370176972e-19	1.1663137102e-19	2.8379147444e-14
9.6755296757e+04	2.4770989659e-14	2.6319399973e-19	1.3859690788e-19	2.8359740735e-14
9.6793292296e+04	2.4821634077e-14	3.3375203783e-19	1.7764448126e-19	2.8338909626e-14
9.6828320212e+04	2.4787014105e-14	4.3113029756e-19	2.3167734686e-19	2.8320186651e-14
9.6867200781e+04	2.4739039205e-14	5.8344741979e-19	3.1676049494e-19	2.8300497841e-14
9.6903044602e+04	2.4799352483e-14	7.7322939652e-19	4.2365446730e-19	2.8282203592e-14
9.6942830816e+04	2.4750026626e-14	1.0467185785e-18	5.7916656386e-19	2.8263049930e-14
9.6979509547e+04	2.4712871196e-14	1.3623917937e-18	7.6047849220e-19	2.8245791808e-14
9.7020222501e+04	2.4757337224e-14	1.7902625399e-18	1.0087845974e-18	2.8226902327e-14
9.7057755589e+04	2.4718873242e-14	2.2632370957e-18	1.2860854347e-18	2.8210253155e-14
9.7099416869e+04	2.4666021885e-14	2.8841703018e-18	1.6538423223e-18	2.8191882948e-14
9.7137824215e+04	2.4721156717e-14	3.5525318977e-18	2.0536413948e-18	2.8175808569e-14
9.7180455912e+04	2.4761061566e-14	4.4123573215e-18	2.5729806452e-18	2.8158037967e-14
9.7219757880e+04	2.4625636343e-14	5.3220833862e-18	3.1276944924e-18	2.8141912789e-14
9.7263382596e+04	2.4664585047e-14	6.4720815478e-18	3.8354831689e-18	2.8124841053e-14
9.7303600024e+04	2.4714751691e-14	7.6667253260e-18	4.5775552026e-18	2.8109046613e-14
9.7348240891e+04	2.4658508258e-14	9.1441231515e-18	5.5037821564e-18	2.8092100095e-14
9.7389395103e+04	2.4706185178e-14	1.0645445368e-17	6.4536916589e-18	2.8076736835e-14
9.7435075789e+04	2.4649015922e-14	1.2457035098e-17	7.6106860721e-18	2.8059937345e-14
9.7477188607e+04	2.4604560625e-14	1.4246367235e-17	8.7644047784e-18	2.8044955809e-14
9.7523933332e+04	2.4636314551e-14	1.6356941301e-17	1.0138205662e-17	2.8028291977e-14
9.7567027083e+04	2.4590876880e-14	1.8406116515e-17	1.1484714283e-17	2.8013403688e-14
9.7614860633e+04	2.4620447828e-14	2.0776103775e-17	1.3057049299e-17	2.7997248277e-14
9.7658958167e+04	2.4661204103e-14	2.3042749367e-17	1.4575034651e-17	2.7982381214e-14
9.7707905903e+04	2.4601499010e-14	2.5651541932e-17	1.6338029986e-17	2.7966077411e-14
9.7753030600e+04	2.4553613060e-14	2.8135893106e-17	1.8031909635e-17	2.7950378589e-14
9.7803118476e+04	2.4579242051e-14	3.0975570580e-17	1.9985023399e-17	2.7933953116e-14
9.7849294262e+04	2.4529761043e-14	3.3671939314e-17	2.1855134779e-17	2.7916070627e-14
9.7900548834e+04	2.4553570142e-14	3.6740407354e-17	2.4001154224e-17	2.7898328221e-14
9.7947800193e+04	2.4502451213e-14	3.9617926899e-17	2.6030923999e-17	2.7875190680e-14
9.8000248637e+04	2.4524401380e-14	4.2844629795e-17	2.8326977367e-17	2.7855161711e-14
9.8048600621e+04	2.4558270467e-14	4.5830407320e-17	3.0470604559e-17	2.7838486848e-14
9.8102270747e+04	2.4492119784e-14	4.9114544713e-17	3.2851190441e-17	2.7800477538e-14
9.8151748994e+04	2.4524394408e-14	5.2087342060e-17	3.5027927685e-17	2.7782329713e-14
9.8206669257e+04	2.4457370606e-14	5.5302071982e-17	3.7406672274e-17	2.7734983861e-14
9.8257300000e+04	2.4487926548e-14	5.8162372170e-17	3.9546901007e-17	2.7716241181e-14
9.8313499521e+04	2.4503997319e-14	6.1207394385e-17	4.1851916795e-17	2.7690671619e-14
9.8365309605e+04	2.4449766504e-14	6.3900462036e-17	4.3914000130e-17	2.7646578465e-14
9.8422818181e+04	2.4464209597e-14	6.6762269757e-17	4.6130756028e-17	2.7621598084e-14
9.8475835077e+04	2.4410020490e-14	6.9270630996e-17	4.8097695936e-17	2.7578205522e-14
9.8534683200e+04	2.4422980078e-14	7.1897760752e-17	5.0184984124e-17	2.7554033636e-14
9.8588935018e+04	2.4448302659e-14	7.4150168232e-17	5.2001681320e-17	2.7536502586e-14
9.8649153890e+04	2.4380660871e-14	7.6425042291e-17	5.3870413295e-17	2.7483453303e-14
9.8704669396e+04	2.4404326878e-14	7.8292048060e-17	5.5438713589e-17	2.7465285356e-14
9.8823099573e+04	2.4358031576e-14	8.1496209420e-17	5.8249080132e-17	2.7381082290e-14
9.8944288343e+04	2.4388166302e-14	8.3543992369e-17	6.0255190447e-17	2.7329379860e-14
9.9068299962e+04	2.4337860359e-14	8.4415830713e-17	6.1419644306e-17	2.7232716990e-14
9.9195200183e+04	2.4285498175e-14	8.4630028414e-17	6.2100276555e-17	2.7142454851e-14
