E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_10, cm2	Sigma_11, cm2	
9.3629135621e+04	3.8269465167e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3629237933e+04	3.7827109983e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3629341429e+04	3.7385411049e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3629446124e+04	3.6944942700e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3629552031e+04	3.6506202024e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3629659165e+04	3.6069608252e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3629767539e+04	3.5635503276e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3629877168e+04	3.5204153182e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3629988066e+04	3.4775750676e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3630100249e+04	3.4350418311e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3630213730e+04	3.3928212433e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3630328526e+04	3.3509127785e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3630444651e+04	3.3093102772e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3630562120e+04	3.2680025407e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3630680950e+04	3.2269740018e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3630801156e+04	3.7062731572e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3630922753e+04	3.6650113597e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
9.3631045759e+04	3.6238796682e-14	0.0000000000e+00	0.0000000000e+00	0.0000000000e+00
