E, cm-1	Sigma_00, cm2	Sigma_01, cm2	Sigma_10, cm2	Sigma_11, cm2	
9.419078e+04	4.805331e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.420406e+04	4.793271e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.421766e+04	4.877304e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.423158e+04	4.766283e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.424581e+04	4.845964e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.426038e+04	4.828968e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.427529e+04	4.811124e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.429055e+04	4.792460e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.430616e+04	4.863483e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.432214e+04	4.842029e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.433849e+04	4.819843e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.435521e+04	4.796951e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.437233e+04	4.859772e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.438985e+04	4.834335e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.440778e+04	4.808278e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.442612e+04	4.865146e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.444489e+04	4.836727e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.446410e+04	4.807772e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.448375e+04	4.858949e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.450386e+04	4.827815e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.452444e+04	4.875174e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.454550e+04	4.841983e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.456705e+04	4.808392e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.458911e+04	4.850509e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.461167e+04	4.815039e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.463477e+04	4.853629e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.465839e+04	4.890212e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.468258e+04	4.778898e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.470732e+04	4.812707e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.473264e+04	4.844597e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.475855e+04	4.804199e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.478506e+04	4.832918e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.481219e+04	4.791108e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.483996e+04	4.816777e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.486836e+04	4.840663e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.489744e+04	4.862791e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.492718e+04	4.883186e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.495763e+04	4.836736e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.498878e+04	4.854380e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.502065e+04	4.806922e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.505327e+04	4.821935e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.508665e+04	4.835363e-14	0.000000e+00	0.000000e+00	0.000000e+00
9.512080e+04	4.847235e-14	1.984486e-21	2.166832e-23	4.439324e-12
9.515576e+04	4.857579e-14	2.455826e-21	8.210585e-23	1.452925e-12
9.519152e+04	4.806530e-14	2.305260e-21	1.277917e-22	8.670593e-13
9.522812e+04	4.873798e-14	2.007820e-21	1.544732e-22	6.334893e-13
9.526557e+04	4.821118e-14	1.444088e-21	1.414445e-22	4.922156e-13
9.530389e+04	4.884256e-14	1.268448e-21	1.502863e-22	4.122413e-13
9.534311e+04	4.830068e-14	1.959432e-21	2.714722e-22	3.486248e-13
9.538324e+04	4.832503e-14	1.658445e-21	2.622921e-22	3.055540e-13
9.542430e+04	4.833615e-14	1.040004e-21	1.844115e-22	2.725956e-13
9.546632e+04	4.833436e-14	2.605074e-21	5.107108e-22	2.465477e-13
9.550932e+04	4.831994e-14	2.485034e-21	5.326545e-22	2.254308e-13
9.555332e+04	4.883429e-14	1.694874e-21	3.935982e-22	2.102854e-13
9.559835e+04	4.825441e-14	1.837026e-21	4.587151e-22	1.932455e-13
9.564442e+04	4.873214e-14	1.434162e-21	3.826116e-22	1.826652e-13
9.569157e+04	4.814191e-14	2.745211e-21	7.781960e-22	1.698283e-13
9.573982e+04	4.858426e-14	2.573279e-21	7.714284e-22	1.620641e-13
9.578919e+04	4.849390e-14	2.070430e-21	6.536826e-22	1.535963e-13
9.583971e+04	4.839298e-14	1.677553e-21	5.557717e-22	1.460704e-13
9.589140e+04	4.828179e-14	2.461427e-21	8.529350e-22	1.393331e-13
9.594431e+04	4.816061e-14	5.000185e-21	1.807045e-21	1.332629e-13
9.599844e+04	4.851612e-14	9.659958e-21	3.631487e-21	1.290556e-13
9.605383e+04	4.836954e-14	2.024051e-20	7.896582e-21	1.239808e-13
9.611052e+04	4.869005e-14	4.843872e-20	1.957020e-20	1.205141e-13
9.616852e+04	4.851928e-14	1.214386e-19	5.071105e-20	1.161899e-13
9.622788e+04	4.833999e-14	2.978571e-19	1.283297e-19	1.121986e-13
9.628861e+04	4.861214e-14	6.927100e-19	3.074239e-19	1.095364e-13
9.635077e+04	4.841045e-14	1.514584e-18	6.913460e-19	1.060564e-13
9.641437e+04	4.865051e-14	3.114219e-18	1.460045e-18	1.037696e-13
9.647945e+04	4.842759e-14	6.056617e-18	2.912765e-18	1.006972e-13
9.654605e+04	4.819758e-14	1.116391e-17	5.500889e-18	9.781574e-14
9.661420e+04	4.882878e-14	1.961602e-17	9.892069e-18	9.682772e-14
9.668394e+04	4.857320e-14	3.295670e-17	1.699145e-17	9.421281e-14
9.675530e+04	4.831139e-14	5.341865e-17	2.813005e-17	9.174280e-14
9.682832e+04	4.846228e-14	8.367838e-17	4.496642e-17	9.018386e-14
9.690304e+04	4.859724e-14	1.270718e-16	6.962300e-17	8.869684e-14
9.697951e+04	4.830631e-14	1.873027e-16	1.045512e-16	8.654041e-14
9.705776e+04	4.841452e-14	2.691680e-16	1.529548e-16	8.519928e-14
9.713782e+04	4.850769e-14	3.777021e-16	2.183414e-16	8.391198e-14
9.721976e+04	4.819029e-14	5.178932e-16	3.043567e-16	8.200057e-14
9.730360e+04	4.865004e-14	6.969231e-16	4.161104e-16	8.148160e-14
9.738940e+04	4.869981e-14	9.206291e-16	5.581219e-16	8.033096e-14
9.747719e+04	4.835272e-14	1.196056e-15	7.358167e-16	7.859639e-14
9.756703e+04	4.837932e-14	1.531021e-15	9.552987e-16	7.753571e-14
9.765896e+04	4.876706e-14	1.932473e-15	1.222331e-15	7.709945e-14
9.775303e+04	4.839299e-14	2.409410e-15	1.544158e-15	7.550947e-14
9.784929e+04	4.838064e-14	2.966801e-15	1.925634e-15	7.453946e-14
9.794780e+04	4.835590e-14	3.605320e-15	2.368872e-15	7.359556e-14
9.804860e+04	4.867631e-14	4.324499e-15	2.875167e-15	7.321336e-14
9.815175e+04	4.862339e-14	5.114521e-15	3.439436e-15	7.230411e-14
9.825730e+04	4.855897e-14	5.948351e-15	4.044519e-15	7.141659e-14
9.836531e+04	4.848334e-14	6.789587e-15	4.665975e-15	7.054943e-14
9.847584e+04	4.839679e-14	7.595071e-15	5.273597e-15	6.970139e-14
9.858894e+04	4.863678e-14	8.348279e-15	5.854667e-15	6.935210e-14
